Order_ID,Order_Date,User_ID,Product_ID,Loc_ID,Referral_Source,Quantity,Unit_Price,Unit_Cost,Status
ORD-41615,2024-02-18 18:43:00,U-5197,P11,L-NC1,Reels,2,35000,4500,Completed
ORD-43155,2024-02-18 19:42:00,U-5415,P11,L-SW2,Direct Link,1,35000,4500,Completed
ORD-42658,2024-02-18 19:45:00,U-5042,P16,L-NC1,Profile Feed,2,8500,3800,Completed
ORD-41685,2024-02-18 20:09:00,U-5444,P11,L-SS1,Reels,1,35000,4500,Completed
ORD-45317,2024-02-18 20:59:00,U-5184,P11,L-SW2,Chant,1,35000,4500,Completed
ORD-40351,2024-02-18 21:07:00,U-5643,P12,L-NW1,Reels,1,28000,19000,Completed
ORD-46152,2024-02-18 22:14:00,U-5447,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-44305,2024-02-18 22:30:00,U-5364,P11,L-SS1,Reels,1,35000,4500,Completed
ORD-43107,2024-02-18 22:51:00,U-5740,P12,L-NW1,Reels,1,28000,19000,Completed
ORD-41412,2024-02-18 23:25:00,U-5105,P15,L-NC1,Reels,1,6000,1500,Completed
ORD-41250,2024-02-19 10:48:00,U-5719,P16,L-SE1,Chant,1,8500,3800,Completed
ORD-46417,2024-02-19 14:19:00,U-5899,P14,L-NW1,Reels,1,2000,300,Completed
ORD-40066,2024-02-19 15:23:00,U-5108,P15,L-SW1,Reels,1,6000,1500,Completed
ORD-43144,2024-02-19 15:55:00,U-5754,P14,L-NW1,Chant,1,2000,300,Completed
ORD-46863,2024-02-19 17:57:00,U-5800,P11,L-SS1,Reels,1,35000,4500,Completed
ORD-41335,2024-02-19 18:04:00,U-5475,P12,L-SE1,Chant,1,28000,19000,Completed
ORD-44128,2024-02-19 18:10:00,U-5610,P16,L-SW1,Chant,1,8500,3800,Completed
ORD-44206,2024-02-19 18:47:00,U-5191,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-45471,2024-02-19 18:48:00,U-5521,P15,L-NC1,Reels,1,6000,1500,Completed
ORD-46591,2024-02-19 19:38:00,U-5384,P16,L-NW1,Chant,1,8500,3800,Completed
ORD-40316,2024-02-19 19:56:00,U-5811,P13,L-SE1,Chant,1,4500,2100,Completed
ORD-45565,2024-02-19 20:21:00,U-5853,P10,L-NC1,Search,1,12500,7200,Completed
ORD-43276,2024-02-19 20:22:00,U-5815,P10,L-SW1,Reels,1,12500,7200,Failed
ORD-45152,2024-02-19 21:15:00,U-5560,P11,L-NC1,Reels,2,35000,4500,Completed
ORD-41053,2024-02-19 21:17:00,U-5722,P16,L-SW1,Direct Link,1,8500,3800,Failed
ORD-42067,2024-02-19 21:34:00,U-5338,P15,L-SW1,Chant,1,6000,1500,Completed
ORD-42273,2024-02-19 22:02:00,U-5462,P12,L-SE1,Reels,1,28000,19000,Completed
ORD-44510,2024-02-19 23:36:00,U-5962,P11,L-NW1,Chant,1,35000,4500,Completed
ORD-40937,2024-02-19 23:43:00,U-5240,P15,L-SE1,Reels,2,6000,1500,Completed
ORD-45089,2024-02-20 12:43:00,U-5033,P10,L-NC1,Chant,1,12500,7200,Completed
ORD-43443,2024-02-20 16:25:00,U-5611,P16,L-SE1,Chant,1,8500,3800,Completed
ORD-46513,2024-02-20 16:52:00,U-5799,P13,L-SS1,Profile Feed,1,4500,2100,Completed
ORD-40252,2024-02-20 17:05:00,U-5318,P15,L-SS1,Direct Link,1,6000,1500,Completed
ORD-42188,2024-02-20 17:30:00,U-5934,P10,L-SW2,Profile Feed,1,12500,7200,Completed
ORD-44712,2024-02-20 17:32:00,U-5791,P11,L-SS1,Search,1,35000,4500,Completed
ORD-40799,2024-02-20 18:13:00,U-5237,P11,L-SW2,Chant,1,35000,4500,Refunded
ORD-40055,2024-02-20 19:02:00,U-5721,P16,L-SW2,Chant,2,8500,3800,Failed
ORD-42759,2024-02-20 19:17:00,U-5949,P16,L-SW1,Chant,1,8500,3800,Completed
ORD-41159,2024-02-20 20:19:00,U-5342,P15,L-SW2,Chant,1,6000,1500,Completed
ORD-44342,2024-02-20 20:39:00,U-5022,P16,L-SW1,Reels,1,8500,3800,Failed
ORD-44108,2024-02-20 21:03:00,U-5100,P14,L-NW1,Chant,1,2000,300,Completed
ORD-40995,2024-02-20 21:10:00,U-5898,P11,L-NC1,Reels,1,35000,4500,Completed
ORD-46880,2024-02-20 21:14:00,U-5970,P12,L-NC1,Reels,1,28000,19000,Failed
ORD-44907,2024-02-20 21:15:00,U-5642,P15,L-SW2,Chant,1,6000,1500,Completed
ORD-46647,2024-02-20 21:16:00,U-5808,P10,L-NW1,Reels,1,12500,7200,Completed
ORD-41170,2024-02-20 21:24:00,U-5176,P13,L-SW2,Reels,1,4500,2100,Completed
ORD-44433,2024-02-20 21:40:00,U-5724,P14,L-SW1,Direct Link,1,2000,300,Completed
ORD-46249,2024-02-20 21:54:00,U-5531,P12,L-SE1,Reels,3,28000,19000,Completed
ORD-41292,2024-02-20 23:38:00,U-5660,P11,L-SW1,Chant,1,35000,4500,Completed
ORD-41197,2024-02-21 09:23:00,U-5747,P13,L-SW2,Direct Link,1,4500,2100,Completed
ORD-42591,2024-02-21 10:01:00,U-5619,P12,L-NW1,Reels,1,28000,19000,Completed
ORD-44513,2024-02-21 10:04:00,U-5766,P10,L-SS1,Profile Feed,1,12500,7200,Completed
ORD-43356,2024-02-21 11:19:00,U-5990,P14,L-NC1,Chant,1,2000,300,Completed
ORD-41457,2024-02-21 12:47:00,U-5322,P15,L-SE1,Direct Link,1,6000,1500,Completed
ORD-41877,2024-02-21 13:56:00,U-5172,P13,L-SW2,Direct Link,1,4500,2100,Failed
ORD-42819,2024-02-21 14:06:00,U-5552,P10,L-SE1,Reels,1,12500,7200,Completed
ORD-43110,2024-02-21 15:18:00,U-5668,P10,L-SE1,Chant,1,12500,7200,Refunded
ORD-47475,2024-02-21 16:18:00,U-5007,P10,L-SE1,Reels,1,12500,7200,Failed
ORD-44292,2024-02-21 17:06:00,U-5796,P10,L-SW2,Chant,1,12500,7200,Completed
ORD-44368,2024-02-21 18:06:00,U-5946,P10,L-SW2,Direct Link,1,12500,7200,Completed
ORD-46354,2024-02-21 18:31:00,U-5150,P11,L-SS1,Reels,1,35000,4500,Completed
ORD-41793,2024-02-21 18:36:00,U-5563,P16,L-SW1,Chant,1,8500,3800,Completed
ORD-41432,2024-02-21 18:54:00,U-5055,P13,L-SW2,Reels,1,4500,2100,Completed
ORD-40788,2024-02-21 19:08:00,U-5885,P14,L-NC1,Reels,1,2000,300,Completed
ORD-45881,2024-02-21 19:21:00,U-5255,P16,L-SW2,Chant,1,8500,3800,Completed
ORD-44334,2024-02-21 20:36:00,U-5557,P16,L-NC1,Reels,1,8500,3800,Completed
ORD-44134,2024-02-21 21:28:00,U-5366,P13,L-NW1,Chant,1,4500,2100,Completed
ORD-41334,2024-02-21 21:37:00,U-5257,P13,L-SE1,Reels,1,4500,2100,Completed
ORD-46053,2024-02-21 21:50:00,U-5523,P12,L-SW1,Reels,1,28000,19000,Completed
ORD-40398,2024-02-21 21:50:00,U-5471,P15,L-NC1,Chant,1,6000,1500,Completed
ORD-44478,2024-02-21 22:17:00,U-5746,P10,L-SE1,Direct Link,1,12500,7200,Completed
ORD-42422,2024-02-21 22:29:00,U-5210,P16,L-SE1,Chant,1,8500,3800,Completed
ORD-42765,2024-02-21 22:49:00,U-5785,P15,L-SS1,Profile Feed,1,6000,1500,Failed
ORD-42875,2024-02-21 22:57:00,U-5344,P10,L-SE1,Reels,1,12500,7200,Completed
ORD-40482,2024-02-21 23:14:00,U-5632,P15,L-SW1,Direct Link,1,6000,1500,Failed
ORD-45488,2024-02-22 07:09:00,U-5540,P14,L-SW2,Search,1,2000,300,Completed
ORD-46929,2024-02-22 07:10:00,U-5550,P11,L-SE1,Direct Link,1,35000,4500,Completed
ORD-44549,2024-02-22 08:49:00,U-5631,P13,L-SW2,Reels,2,4500,2100,Completed
ORD-42943,2024-02-22 09:16:00,U-5953,P14,L-SW2,Chant,1,2000,300,Completed
ORD-43361,2024-02-22 13:17:00,U-5243,P13,L-SW1,Reels,1,4500,2100,Completed
ORD-41613,2024-02-22 13:38:00,U-5776,P12,L-SW1,Chant,2,28000,19000,Completed
ORD-41609,2024-02-22 14:55:00,U-5895,P10,L-NW1,Chant,1,12500,7200,Completed
ORD-47309,2024-02-22 16:10:00,U-5413,P10,L-SS1,Direct Link,2,12500,7200,Completed
ORD-45324,2024-02-22 16:58:00,U-5709,P10,L-SS1,Chant,1,12500,7200,Completed
ORD-45724,2024-02-22 17:04:00,U-5758,P14,L-SS1,Chant,1,2000,300,Completed
ORD-46118,2024-02-22 17:10:00,U-5190,P15,L-SS1,Direct Link,1,6000,1500,Completed
ORD-46255,2024-02-22 17:22:00,U-5213,P10,L-SS1,Direct Link,1,12500,7200,Completed
ORD-41590,2024-02-22 18:04:00,U-5906,P13,L-SW1,Reels,1,4500,2100,Completed
ORD-42620,2024-02-22 18:12:00,U-5314,P10,L-SS1,Direct Link,1,12500,7200,Completed
ORD-44864,2024-02-22 19:30:00,U-5844,P16,L-SS1,Reels,2,8500,3800,Completed
ORD-42231,2024-02-22 19:35:00,U-5511,P15,L-NW1,Reels,1,6000,1500,Completed
ORD-44660,2024-02-22 20:08:00,U-5210,P14,L-SE1,Chant,1,2000,300,Completed
ORD-46559,2024-02-22 21:05:00,U-5299,P12,L-NW1,Reels,1,28000,19000,Completed
ORD-45047,2024-02-22 21:17:00,U-5573,P12,L-NC1,Reels,1,28000,19000,Completed
ORD-46634,2024-02-22 22:35:00,U-5023,P14,L-NW1,Reels,1,2000,300,Completed
ORD-45836,2024-02-23 09:06:00,U-5663,P11,L-SS1,Reels,1,35000,4500,Completed
ORD-44764,2024-02-23 10:01:00,U-5194,P13,L-SS1,Reels,3,4500,2100,Failed
ORD-40454,2024-02-23 10:30:00,U-5516,P11,L-SW1,Chant,1,35000,4500,Completed
ORD-40077,2024-02-23 13:01:00,U-5803,P11,L-SW2,Search,1,35000,4500,Completed
ORD-45302,2024-02-23 14:37:00,U-5937,P16,L-SW2,Chant,1,8500,3800,Completed
ORD-41137,2024-02-23 15:04:00,U-5493,P16,L-SW2,Profile Feed,1,8500,3800,Completed
ORD-40286,2024-02-23 15:34:00,U-5502,P12,L-SW1,Direct Link,3,28000,19000,Completed
ORD-46222,2024-02-23 15:37:00,U-5447,P12,L-SS1,Direct Link,1,28000,19000,Completed
ORD-46107,2024-02-23 17:32:00,U-5282,P15,L-SW2,Profile Feed,1,6000,1500,Completed
ORD-41947,2024-02-23 18:26:00,U-5717,P12,L-NW1,Chant,2,28000,19000,Completed
ORD-43169,2024-02-23 18:55:00,U-5039,P10,L-SW1,Search,3,12500,7200,Completed
ORD-45828,2024-02-23 19:43:00,U-5764,P14,L-SS1,Chant,1,2000,300,Completed
ORD-44356,2024-02-23 20:05:00,U-5656,P10,L-SW2,Chant,2,12500,7200,Completed
ORD-46268,2024-02-23 20:38:00,U-5258,P13,L-SE1,Direct Link,1,4500,2100,Completed
ORD-45936,2024-02-23 20:50:00,U-5405,P10,L-NC1,Reels,1,12500,7200,Completed
ORD-47399,2024-02-23 21:04:00,U-5102,P10,L-NW1,Profile Feed,2,12500,7200,Completed
ORD-40300,2024-02-23 21:06:00,U-5327,P16,L-SE1,Chant,1,8500,3800,Completed
ORD-40669,2024-02-23 21:08:00,U-5701,P14,L-NC1,Direct Link,1,2000,300,Completed
ORD-42811,2024-02-23 21:46:00,U-5569,P11,L-NW1,Reels,1,35000,4500,Completed
ORD-43682,2024-02-23 21:53:00,U-5197,P13,L-NC1,Chant,1,4500,2100,Completed
ORD-40130,2024-02-23 21:59:00,U-5589,P10,L-SS1,Chant,1,12500,7200,Completed
ORD-47054,2024-02-23 22:22:00,U-5576,P16,L-NC1,Chant,1,8500,3800,Failed
ORD-41105,2024-02-23 22:30:00,U-5717,P14,L-NW1,Chant,1,2000,300,Completed
ORD-42536,2024-02-23 22:31:00,U-5970,P15,L-SS1,Reels,2,6000,1500,Completed
ORD-43653,2024-02-24 07:09:00,U-5011,P11,L-SW2,Chant,1,35000,4500,Completed
ORD-45847,2024-02-24 07:39:00,U-5182,P16,L-SS1,Reels,1,8500,3800,Completed
ORD-44044,2024-02-24 09:57:00,U-5406,P11,L-NC1,Reels,1,35000,4500,Completed
ORD-46404,2024-02-24 10:05:00,U-5081,P12,L-SE1,Chant,1,28000,19000,Completed
ORD-45142,2024-02-24 11:11:00,U-5787,P12,L-NC1,Reels,1,28000,19000,Completed
ORD-41769,2024-02-24 14:01:00,U-5949,P16,L-SS1,Chant,1,8500,3800,Completed
ORD-46402,2024-02-24 16:53:00,U-5250,P14,L-NC1,Reels,1,2000,300,Completed
ORD-46601,2024-02-24 18:28:00,U-5866,P10,L-SE1,Reels,1,12500,7200,Completed
ORD-42944,2024-02-24 18:50:00,U-5865,P14,L-NW1,Reels,1,2000,300,Failed
ORD-40564,2024-02-24 18:57:00,U-5043,P12,L-NC1,Reels,1,28000,19000,Completed
ORD-43136,2024-02-24 19:06:00,U-5558,P14,L-SS1,Reels,1,2000,300,Completed
ORD-46509,2024-02-24 19:52:00,U-5504,P11,L-NC1,Reels,3,35000,4500,Completed
ORD-41861,2024-02-24 19:52:00,U-5773,P11,L-NC1,Reels,1,35000,4500,Completed
ORD-44851,2024-02-24 19:54:00,U-5458,P12,L-SW1,Chant,1,28000,19000,Refunded
ORD-45795,2024-02-24 20:33:00,U-5642,P14,L-NC1,Chant,1,2000,300,Completed
ORD-43263,2024-02-24 20:44:00,U-5625,P16,L-NC1,Direct Link,1,8500,3800,Completed
ORD-41233,2024-02-24 20:51:00,U-5933,P15,L-NW1,Chant,1,6000,1500,Completed
ORD-45574,2024-02-24 21:07:00,U-5305,P11,L-NC1,Chant,1,35000,4500,Completed
ORD-44534,2024-02-24 21:37:00,U-5660,P15,L-NC1,Reels,2,6000,1500,Completed
ORD-41802,2024-02-24 21:41:00,U-5789,P10,L-SW1,Chant,1,12500,7200,Completed
ORD-43049,2024-02-24 21:58:00,U-5470,P14,L-SS1,Search,1,2000,300,Completed
ORD-45319,2024-02-24 22:01:00,U-5792,P14,L-SS1,Reels,2,2000,300,Completed
ORD-44822,2024-02-24 22:26:00,U-5719,P12,L-SE1,Chant,2,28000,19000,Completed
ORD-46160,2024-02-24 22:38:00,U-5565,P13,L-NC1,Reels,1,4500,2100,Completed
ORD-42595,2024-02-24 22:42:00,U-5090,P12,L-SS1,Direct Link,1,28000,19000,Completed
ORD-41172,2024-02-25 09:12:00,U-5778,P12,L-SS1,Direct Link,1,28000,19000,Completed
ORD-45473,2024-02-25 09:44:00,U-5478,P12,L-SE1,Chant,1,28000,19000,Completed
ORD-41830,2024-02-25 10:18:00,U-5186,P15,L-NW1,Search,2,6000,1500,Completed
ORD-41370,2024-02-25 10:25:00,U-5945,P13,L-SW2,Chant,1,4500,2100,Completed
ORD-45858,2024-02-25 11:44:00,U-5347,P14,L-NC1,Reels,1,2000,300,Completed
ORD-40674,2024-02-25 12:03:00,U-5029,P15,L-NW1,Chant,1,6000,1500,Completed
ORD-42544,2024-02-25 12:45:00,U-5037,P15,L-SE1,Chant,1,6000,1500,Completed
ORD-44686,2024-02-25 13:14:00,U-5622,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-41687,2024-02-25 16:06:00,U-5501,P10,L-SW2,Reels,1,12500,7200,Completed
ORD-43606,2024-02-25 17:02:00,U-5102,P14,L-NC1,Reels,1,2000,300,Completed
ORD-44395,2024-02-25 17:33:00,U-5917,P12,L-NW1,Reels,1,28000,19000,Completed
ORD-42927,2024-02-25 17:33:00,U-5341,P10,L-SW2,Direct Link,1,12500,7200,Completed
ORD-46626,2024-02-25 18:58:00,U-5293,P14,L-SW2,Reels,1,2000,300,Completed
ORD-43425,2024-02-25 19:02:00,U-5914,P13,L-NW1,Reels,1,4500,2100,Failed
ORD-44061,2024-02-25 19:12:00,U-5080,P13,L-SS1,Reels,1,4500,2100,Completed
ORD-43626,2024-02-25 19:12:00,U-5780,P14,L-SE1,Reels,1,2000,300,Completed
ORD-42537,2024-02-25 19:44:00,U-5524,P11,L-SW2,Direct Link,1,35000,4500,Completed
ORD-45804,2024-02-25 20:05:00,U-5829,P15,L-NW1,Chant,2,6000,1500,Completed
ORD-42157,2024-02-25 20:16:00,U-5264,P11,L-SW2,Profile Feed,1,35000,4500,Completed
ORD-41537,2024-02-25 20:31:00,U-5334,P11,L-SW2,Chant,1,35000,4500,Completed
ORD-43541,2024-02-25 20:39:00,U-5891,P12,L-NC1,Chant,1,28000,19000,Completed
ORD-41299,2024-02-25 21:26:00,U-5085,P14,L-NC1,Profile Feed,1,2000,300,Completed
ORD-40690,2024-02-25 21:48:00,U-5584,P11,L-SS1,Chant,1,35000,4500,Completed
ORD-41824,2024-02-25 22:28:00,U-5830,P16,L-SS1,Reels,1,8500,3800,Completed
ORD-46767,2024-02-25 22:51:00,U-5268,P15,L-SW1,Profile Feed,1,6000,1500,Completed
ORD-45251,2024-02-26 09:10:00,U-5231,P15,L-NC1,Reels,1,6000,1500,Completed
ORD-45911,2024-02-26 09:20:00,U-5520,P12,L-SE1,Reels,1,28000,19000,Completed
ORD-43685,2024-02-26 11:10:00,U-5538,P10,L-NW1,Direct Link,1,12500,7200,Completed
ORD-40120,2024-02-26 11:42:00,U-5179,P10,L-NC1,Reels,1,12500,7200,Failed
ORD-43213,2024-02-26 13:22:00,U-5630,P12,L-SW2,Direct Link,2,28000,19000,Completed
ORD-40908,2024-02-26 14:35:00,U-5429,P15,L-SE1,Search,1,6000,1500,Completed
ORD-45741,2024-02-26 16:28:00,U-5983,P10,L-SS1,Reels,2,12500,7200,Failed
ORD-41426,2024-02-26 18:09:00,U-5803,P13,L-SS1,Chant,1,4500,2100,Refunded
ORD-46943,2024-02-26 18:47:00,U-5915,P15,L-SW2,Direct Link,1,6000,1500,Completed
ORD-44092,2024-02-26 19:26:00,U-5721,P10,L-NC1,Reels,1,12500,7200,Completed
ORD-41766,2024-02-26 20:55:00,U-5011,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-47482,2024-02-26 21:20:00,U-5634,P14,L-SW1,Reels,1,2000,300,Completed
ORD-42211,2024-02-26 21:35:00,U-5595,P16,L-NW1,Reels,1,8500,3800,Completed
ORD-40536,2024-02-27 04:59:00,U-5673,P13,L-NW1,Reels,1,4500,2100,Completed
ORD-42552,2024-02-27 07:44:00,U-5546,P11,L-SE1,Profile Feed,1,35000,4500,Failed
ORD-42767,2024-02-27 09:18:00,U-5070,P10,L-SW2,Direct Link,1,12500,7200,Failed
ORD-41846,2024-02-27 11:50:00,U-5223,P11,L-SE1,Reels,1,35000,4500,Completed
ORD-41719,2024-02-27 12:15:00,U-5646,P15,L-NW1,Chant,1,6000,1500,Completed
ORD-41413,2024-02-27 14:36:00,U-5093,P10,L-SE1,Chant,3,12500,7200,Failed
ORD-44485,2024-02-27 15:59:00,U-5398,P11,L-SS1,Reels,2,35000,4500,Completed
ORD-41065,2024-02-27 17:27:00,U-5802,P10,L-SE1,Chant,1,12500,7200,Completed
ORD-41952,2024-02-27 17:59:00,U-5447,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-43148,2024-02-27 18:01:00,U-5622,P16,L-SW2,Chant,1,8500,3800,Completed
ORD-41654,2024-02-27 18:20:00,U-5194,P16,L-SW1,Search,3,8500,3800,Completed
ORD-45384,2024-02-27 19:54:00,U-5611,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-40671,2024-02-27 21:31:00,U-5867,P10,L-NW1,Reels,1,12500,7200,Completed
ORD-46327,2024-02-27 22:33:00,U-5050,P15,L-SE1,Reels,1,6000,1500,Completed
ORD-41422,2024-02-27 22:34:00,U-5268,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-40023,2024-02-27 22:55:00,U-5317,P13,L-SE1,Chant,1,4500,2100,Completed
ORD-43590,2024-02-27 23:16:00,U-5755,P11,L-SW2,Reels,1,35000,4500,Failed
ORD-46845,2024-02-28 09:09:00,U-5543,P13,L-SW2,Chant,3,4500,2100,Completed
ORD-43305,2024-02-28 09:17:00,U-5348,P13,L-SS1,Reels,1,4500,2100,Completed
ORD-45058,2024-02-28 10:28:00,U-5366,P13,L-NW1,Chant,1,4500,2100,Completed
ORD-44493,2024-02-28 15:22:00,U-5424,P11,L-SS1,Reels,2,35000,4500,Completed
ORD-45994,2024-02-28 18:09:00,U-5291,P12,L-SW1,Search,1,28000,19000,Completed
ORD-45451,2024-02-28 18:24:00,U-5862,P14,L-SE1,Direct Link,1,2000,300,Completed
ORD-42558,2024-02-28 19:12:00,U-5728,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-43782,2024-02-28 19:25:00,U-5514,P12,L-NW1,Chant,1,28000,19000,Completed
ORD-40545,2024-02-28 19:57:00,U-5444,P14,L-NC1,Reels,1,2000,300,Completed
ORD-44047,2024-02-28 19:58:00,U-5405,P14,L-SW2,Reels,1,2000,300,Completed
ORD-47091,2024-02-28 20:07:00,U-5732,P15,L-NC1,Profile Feed,2,6000,1500,Completed
ORD-40444,2024-02-28 20:11:00,U-5642,P11,L-NW1,Reels,1,35000,4500,Completed
ORD-41715,2024-02-28 21:12:00,U-5712,P10,L-NC1,Reels,1,12500,7200,Completed
ORD-43983,2024-02-28 21:14:00,U-5642,P11,L-NC1,Profile Feed,1,35000,4500,Completed
ORD-42841,2024-02-28 21:58:00,U-5204,P15,L-SS1,Reels,2,6000,1500,Completed
ORD-45953,2024-02-28 22:01:00,U-5414,P16,L-NC1,Chant,2,8500,3800,Completed
ORD-45443,2024-02-28 22:51:00,U-5202,P10,L-NW1,Direct Link,1,12500,7200,Completed
ORD-46875,2024-02-29 07:01:00,U-5635,P15,L-SW2,Chant,1,6000,1500,Completed
ORD-41464,2024-02-29 07:12:00,U-5423,P16,L-SW2,Reels,1,8500,3800,Completed
ORD-45390,2024-02-29 07:32:00,U-5217,P12,L-NC1,Direct Link,1,28000,19000,Completed
ORD-44150,2024-02-29 09:47:00,U-5203,P10,L-NW1,Reels,1,12500,7200,Failed
ORD-42567,2024-02-29 10:17:00,U-5483,P14,L-SW1,Reels,1,2000,300,Completed
ORD-42556,2024-02-29 13:27:00,U-5463,P11,L-SW1,Reels,1,35000,4500,Completed
ORD-41050,2024-02-29 14:27:00,U-5126,P14,L-SE1,Reels,1,2000,300,Completed
ORD-42618,2024-02-29 18:22:00,U-5013,P10,L-SE1,Direct Link,1,12500,7200,Completed
ORD-41662,2024-02-29 18:38:00,U-5802,P11,L-SW1,Reels,1,35000,4500,Completed
ORD-40512,2024-02-29 18:42:00,U-5420,P12,L-SS1,Direct Link,1,28000,19000,Completed
ORD-42245,2024-02-29 18:49:00,U-5635,P14,L-SE1,Chant,1,2000,300,Completed
ORD-45740,2024-02-29 19:49:00,U-5596,P13,L-SS1,Chant,1,4500,2100,Completed
ORD-44115,2024-02-29 20:09:00,U-5011,P14,L-NC1,Profile Feed,1,2000,300,Completed
ORD-45256,2024-02-29 20:59:00,U-5796,P10,L-NW1,Profile Feed,1,12500,7200,Completed
ORD-40692,2024-02-29 21:07:00,U-5473,P15,L-SS1,Chant,2,6000,1500,Failed
ORD-42592,2024-02-29 21:16:00,U-5436,P14,L-SS1,Reels,1,2000,300,Completed
ORD-46077,2024-02-29 22:08:00,U-5097,P15,L-SS1,Reels,1,6000,1500,Completed
ORD-47098,2024-02-29 22:21:00,U-5805,P15,L-SW2,Profile Feed,1,6000,1500,Completed
ORD-41790,2024-02-29 22:28:00,U-5928,P16,L-NW1,Reels,1,8500,3800,Completed
ORD-40069,2024-02-29 23:45:00,U-5150,P10,L-SS1,Profile Feed,1,12500,7200,Completed
ORD-46511,2024-03-01 07:49:00,U-5297,P16,L-NC1,Profile Feed,1,8500,3800,Completed
ORD-42395,2024-03-01 08:00:00,U-5835,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-47020,2024-03-01 08:39:00,U-5535,P14,L-NC1,Reels,1,2000,300,Completed
ORD-43718,2024-03-01 11:17:00,U-5608,P12,L-SW1,Chant,1,28000,19000,Completed
ORD-44740,2024-03-01 12:23:00,U-5550,P11,L-SS1,Reels,1,35000,4500,Failed
ORD-42528,2024-03-01 14:54:00,U-5134,P13,L-SW2,Chant,2,4500,2100,Completed
ORD-41296,2024-03-01 16:04:00,U-5582,P10,L-NC1,Profile Feed,1,12500,7200,Refunded
ORD-42094,2024-03-01 16:34:00,U-5153,P11,L-SW1,Reels,2,35000,4500,Completed
ORD-46277,2024-03-01 16:44:00,U-5192,P13,L-SW1,Chant,1,4500,2100,Completed
ORD-40795,2024-03-01 16:54:00,U-5966,P12,L-SS1,Direct Link,1,28000,19000,Completed
ORD-42733,2024-03-01 16:55:00,U-5588,P10,L-SW1,Profile Feed,1,12500,7200,Completed
ORD-45591,2024-03-01 17:04:00,U-5206,P14,L-NW1,Chant,2,2000,300,Failed
ORD-45190,2024-03-01 17:10:00,U-5476,P11,L-SW1,Reels,1,35000,4500,Completed
ORD-41192,2024-03-01 18:02:00,U-5791,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-46861,2024-03-01 20:12:00,U-5200,P16,L-NW1,Profile Feed,1,8500,3800,Completed
ORD-43548,2024-03-01 21:56:00,U-5648,P16,L-SE1,Direct Link,2,8500,3800,Completed
ORD-46406,2024-03-01 22:01:00,U-5923,P12,L-SW1,Reels,1,28000,19000,Completed
ORD-41792,2024-03-02 06:39:00,U-5175,P15,L-NW1,Reels,2,6000,1500,Completed
ORD-43370,2024-03-02 08:44:00,U-5462,P13,L-NW1,Reels,1,4500,2100,Completed
ORD-41049,2024-03-02 09:37:00,U-5522,P10,L-SW2,Reels,1,12500,7200,Completed
ORD-45689,2024-03-02 11:03:00,U-5818,P13,L-SS1,Profile Feed,1,4500,2100,Completed
ORD-42152,2024-03-02 13:20:00,U-5589,P16,L-NC1,Reels,1,8500,3800,Completed
ORD-42113,2024-03-02 14:47:00,U-5643,P13,L-SW1,Chant,1,4500,2100,Completed
ORD-40394,2024-03-02 14:49:00,U-5830,P13,L-SS1,Reels,1,4500,2100,Completed
ORD-46124,2024-03-02 15:11:00,U-5004,P15,L-SW2,Chant,1,6000,1500,Completed
ORD-42329,2024-03-02 15:40:00,U-5672,P14,L-SW2,Reels,1,2000,300,Completed
ORD-44193,2024-03-02 16:56:00,U-5350,P15,L-SW1,Reels,1,6000,1500,Completed
ORD-42728,2024-03-02 16:56:00,U-5400,P12,L-SS1,Reels,1,28000,19000,Completed
ORD-42673,2024-03-02 17:22:00,U-5854,P10,L-NC1,Reels,1,12500,7200,Completed
ORD-40273,2024-03-02 17:37:00,U-5781,P14,L-SW2,Chant,1,2000,300,Completed
ORD-42261,2024-03-02 18:06:00,U-5740,P12,L-NW1,Direct Link,1,28000,19000,Completed
ORD-46397,2024-03-02 18:26:00,U-5414,P12,L-NW1,Chant,1,28000,19000,Completed
ORD-42645,2024-03-02 18:48:00,U-5953,P13,L-SE1,Direct Link,2,4500,2100,Completed
ORD-41610,2024-03-02 19:09:00,U-5126,P16,L-SW2,Reels,1,8500,3800,Completed
ORD-44695,2024-03-02 19:36:00,U-5596,P16,L-SS1,Search,1,8500,3800,Completed
ORD-40562,2024-03-02 20:11:00,U-5551,P16,L-NC1,Reels,1,8500,3800,Failed
ORD-44710,2024-03-02 20:30:00,U-5120,P13,L-NC1,Chant,1,4500,2100,Refunded
ORD-44961,2024-03-02 20:39:00,U-5132,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-46977,2024-03-02 20:45:00,U-5969,P12,L-SW1,Reels,1,28000,19000,Completed
ORD-41267,2024-03-02 21:23:00,U-5138,P10,L-SS1,Direct Link,1,12500,7200,Completed
